PHYS 21	Predict the future trajectory of an object in two dimension with uniform acceleration.
PHYS 21	Analyze a physical situation with multiple constant forces acting on a point mass using Newtonian mechanics.
PHYS 21	Analyze a physical situation using concept of work and energy.
PHYS 21	Analyze static and dynamic extended systems using the concepts of torque and angular acceleration.
PHYS 21	Analyze real-world experimental data, including appropriate use of units and significant figures. (Lab)
PHYS 21	Relate the results of experimental data to the physical concepts discussed in the lecture portion of the class. (Lab)
PHYS 22	Analyze simple static charge distributions and calculate the resulting electric field and electric potential.
PHYS 22	Analyze simple current distributions and calculate the resulting magnetic field.
PHYS 22	Predict the trajectory of charged particles in uniform electric and magnetic fields.
PHYS 22	Analyze DC circuits in terms of current, potential difference and power dissipation of each element.
PHYS 22	Analyze basic situations involving reflection and refraction, and use this analysis to predict the path of a light ray.
PHYS 22	Analyze situations involving interference and diffraction of light waves, and apply these to situations including double slits, diffractions gratings and wide slits.
PHYS 22	Understand the limitations of classical physics and begin to develop an awareness of the importance of modern physics (i.e. quantum theory and special relativity) in the natural world.
PHYS 22	Analyze real-world experimental data, including appropriate use of units and significant figures. (Lab)
PHYS 22	Relate the results of experimental data to the physical concepts discussed in the lecture portion of the class. (Lab)
PHYS 41	Predict the future trajectory of an object moving in two dimensions with uniform acceleration.
PHYS 41	Analyze a physical situation with multiple constant forces acting on a point mass using Newtonian mechanics.
PHYS 41	Analyze a physical situation with multiple forces acting on a point mass or extended object using concepts of work and energy.
PHYS 41	Analyze real-world experimental data, including appropriate use of error propagation, units and significant figures.
PHYS 41	Relate the results of experimental data to the physical concepts discussed in the lecture portion of the class.
PHYS 41	Apply concepts from special relativity to analyze physical situations, including time dilation, length contraction, and the Lorentz transformation. Solve basic problems involving relativistic momentum and energy.
PHYS 42	Analyze simple static charge distributions and calculate the resulting electric field and electric potential.
PHYS 42	Analyze simple current distributions and calculate the resulting magnetic field.
PHYS 42	Predict the trajectory of charged particles in uniform electric and magnetic fields.
PHYS 42	Analyze DC and AC circuits in terms of current, potential difference, and power dissipation for each element.
PHYS 42	Analyze basic physical situations involving reflection and refraction, and use this analysis to predict the path of a light ray.
PHYS 43	Analyze situations involving interference and diffraction of light waves, and apply these to situations including double slits, diffraction gratings, and wide slits.
PHYS 43	Apply basic concepts of quantum mechanics to analyze basic physical setups, including a particle in a box and simple atomic models.
PHYS 43	Analyze real-world experimental data, including appropriate use of units and significant figures.
PHYS 43	Relate the results of experimental data to the physical concepts discussed in the lecture portion of the class.
PHYS 51	reduce a physical problem to its elemental parts.
PHYS 51	identify unknown physical quantities.
PHYS 51	employ appropriate mathematical techniques to generate a solution that accurately describes the physical behavior.
PHYS 51	describe how the solution will change when physical parameters change.
